gene_id	exonic_length
ENSMUSG00000069668	1156
ENSMUSG00000039552	3650
ENSMUSG00000039531	9072
ENSMUSG00000112280	7840
ENSMUSG00000019782	1601
ENSMUSG00000111905	1948
ENSMUSG00000071340	1343
ENSMUSG00000039508	5527
ENSMUSG00000049872	5323
ENSMUSG00000046031	1094
ENSMUSG00000039497	4980
ENSMUSG00000111149	378
ENSMUSG00000047514	3086
ENSMUSG00000039480	3505
ENSMUSG00000097274	2946
ENSMUSG00000039485	3879
ENSMUSG00000039462	3130
ENSMUSG00000019779	5256
ENSMUSG00000111753	555
ENSMUSG00000063953	3218
ENSMUSG00000111550	2671
ENSMUSG00000110731	675
ENSMUSG00000044499	4340
ENSMUSG00000019777	4474
ENSMUSG00000069662	4048
ENSMUSG00000046463	4924
ENSMUSG00000110799	355
ENSMUSG00000097742	2600
ENSMUSG00000111488	267
ENSMUSG00000111234	480
ENSMUSG00000111208	711
ENSMUSG00000094311	1054
ENSMUSG00000019846	12068
ENSMUSG00000051736	3331
ENSMUSG00000019845	7838
ENSMUSG00000062074	1419
ENSMUSG00000111055	3953
ENSMUSG00000111008	2747
ENSMUSG00000111183	858
ENSMUSG00000019843	4363
ENSMUSG00000087014	1313
ENSMUSG00000086915	1408
ENSMUSG00000019842	3687
ENSMUSG00000087177	7141
ENSMUSG00000019841	13293
ENSMUSG00000096687	4479
ENSMUSG00000097890	2400
ENSMUSG00000038528	6221
ENSMUSG00000038522	3769
ENSMUSG00000019838	7356
ENSMUSG00000110781	862
ENSMUSG00000111045	3036
ENSMUSG00000038510	1924
ENSMUSG00000019837	2799
ENSMUSG00000111665	400
ENSMUSG00000075232	3544
ENSMUSG00000038481	5846
ENSMUSG00000038491	1124
ENSMUSG00000019834	2416
ENSMUSG00000063428	8925
ENSMUSG00000045555	1529
ENSMUSG00000038446	8196
ENSMUSG00000019831	2854
ENSMUSG00000111098	1019
ENSMUSG00000046922	1786
ENSMUSG00000111576	1484
ENSMUSG00000111587	874
ENSMUSG00000038417	3282
ENSMUSG00000091415	6968
ENSMUSG00000019826	5123
ENSMUSG00000019823	6047
ENSMUSG00000019822	4468
ENSMUSG00000078451	1169
ENSMUSG00000019818	4449
ENSMUSG00000075225	10197
ENSMUSG00000090708	345
ENSMUSG00000091370	697
ENSMUSG00000019813	5851
ENSMUSG00000102114	3784
ENSMUSG00000038332	3982
ENSMUSG00000071324	7188
ENSMUSG00000111103	249
ENSMUSG00000048756	7571
ENSMUSG00000038302	2705
ENSMUSG00000019804	1413
ENSMUSG00000019803	3711
ENSMUSG00000038280	7211
ENSMUSG00000086434	410
ENSMUSG00000086428	542
ENSMUSG00000019802	8787
ENSMUSG00000044770	7725
ENSMUSG00000111293	2204
ENSMUSG00000111086	739
ENSMUSG00000038248	5529
ENSMUSG00000111171	1686
ENSMUSG00000102062	349
ENSMUSG00000045008	1864
ENSMUSG00000038240	5963
ENSMUSG00000038214	6819
ENSMUSG00000111368	910
ENSMUSG00000045886	563
ENSMUSG00000019797	4141
ENSMUSG00000047139	2580
ENSMUSG00000075184	4976
ENSMUSG00000111565	3374
ENSMUSG00000111749	463
ENSMUSG00000111575	687
ENSMUSG00000111377	2001
ENSMUSG00000111422	2782
ENSMUSG00000111342	1540
ENSMUSG00000019863	3876
ENSMUSG00000019864	4554
ENSMUSG00000019866	7799
ENSMUSG00000038160	2352
ENSMUSG00000111078	2587
ENSMUSG00000038151	5579
ENSMUSG00000111463	370
ENSMUSG00000111116	4129
ENSMUSG00000111535	1291
ENSMUSG00000111034	663
ENSMUSG00000111362	646
ENSMUSG00000111494	1157
ENSMUSG00000110893	2265
ENSMUSG00000111868	3038
ENSMUSG00000110898	682
ENSMUSG00000110891	625
ENSMUSG00000019849	10933
ENSMUSG00000019848	2083
ENSMUSG00000090088	525
ENSMUSG00000071317	4610
ENSMUSG00000063804	9065
ENSMUSG00000038822	12851
ENSMUSG00000110874	4867
ENSMUSG00000111182	2092
ENSMUSG00000110843	396
ENSMUSG00000111419	956
ENSMUSG00000111262	379
ENSMUSG00000056073	13246
ENSMUSG00000097884	2221
ENSMUSG00000112103	947
ENSMUSG00000111202	287
ENSMUSG00000038774	16685
ENSMUSG00000019913	8621
ENSMUSG00000112212	644
ENSMUSG00000112023	5439
ENSMUSG00000112766	874
ENSMUSG00000112148	5227
ENSMUSG00000112843	1242
ENSMUSG00000019909	646
ENSMUSG00000019905	2859
ENSMUSG00000112878	584
ENSMUSG00000019900	4010
ENSMUSG00000062224	1022
ENSMUSG00000112270	602
ENSMUSG00000112337	434
ENSMUSG00000112659	1164
ENSMUSG00000049641	1650
ENSMUSG00000019893	7776
ENSMUSG00000019891	7282
ENSMUSG00000019861	10958
ENSMUSG00000097704	87
ENSMUSG00000038624	1999
ENSMUSG00000023068	4867
ENSMUSG00000112552	1574
ENSMUSG00000038602	4941
ENSMUSG00000112681	693
ENSMUSG00000112376	1457
ENSMUSG00000112835	1163
ENSMUSG00000038594	7986
ENSMUSG00000112709	646
ENSMUSG00000038583	2759
ENSMUSG00000112734	2708
ENSMUSG00000112132	1855
ENSMUSG00000112733	1887
ENSMUSG00000112739	5486
ENSMUSG00000058298	9113
ENSMUSG00000112530	1861
ENSMUSG00000112731	2705
ENSMUSG00000019857	3638
ENSMUSG00000019856	5368
ENSMUSG00000112809	764
ENSMUSG00000003746	9647
ENSMUSG00000112824	1025
ENSMUSG00000097069	1230
ENSMUSG00000038122	10556
ENSMUSG00000047669	2140
ENSMUSG00000050953	10257
ENSMUSG00000112833	2006
ENSMUSG00000112175	785
ENSMUSG00000112837	1722
ENSMUSG00000112327	1249
ENSMUSG00000112345	895
ENSMUSG00000097370	723
ENSMUSG00000019878	9606
ENSMUSG00000019877	5150
ENSMUSG00000019876	11800
ENSMUSG00000019874	1250
ENSMUSG00000019872	2065
ENSMUSG00000058537	1959
ENSMUSG00000075046	2697
ENSMUSG00000075045	1854
ENSMUSG00000038039	9630
ENSMUSG00000019920	5137
ENSMUSG00000003226	11728
ENSMUSG00000038010	5102
ENSMUSG00000003227	3637
ENSMUSG00000091526	1322
ENSMUSG00000091731	99
ENSMUSG00000037990	7242
ENSMUSG00000019917	3110
ENSMUSG00000098188	4482
ENSMUSG00000019916	4114
ENSMUSG00000009646	1182
ENSMUSG00000009654	2788
ENSMUSG00000009647	6936
ENSMUSG00000071280	1354
ENSMUSG00000020111	9234
ENSMUSG00000091184	519
ENSMUSG00000020109	3369
ENSMUSG00000020108	1755
ENSMUSG00000020107	4890
ENSMUSG00000044475	2193
ENSMUSG00000058297	5533
ENSMUSG00000057337	6497
ENSMUSG00000004207	2744
ENSMUSG00000012819	16939
ENSMUSG00000020101	5014
ENSMUSG00000090439	960
ENSMUSG00000020100	5834
ENSMUSG00000020099	6258
ENSMUSG00000037247	853
ENSMUSG00000098055	2929
ENSMUSG00000093568	1131
ENSMUSG00000093489	698
ENSMUSG00000093573	587
ENSMUSG00000020098	817
ENSMUSG00000020097	6143
ENSMUSG00000020096	2426
ENSMUSG00000059901	5197
ENSMUSG00000037202	2584
ENSMUSG00000020092	4535
ENSMUSG00000037171	2095
ENSMUSG00000020091	5784
ENSMUSG00000112229	2142
ENSMUSG00000043126	3362
ENSMUSG00000037151	3216
ENSMUSG00000112080	392
ENSMUSG00000112058	873
ENSMUSG00000101792	3110
ENSMUSG00000020090	3479
ENSMUSG00000020089	2902
ENSMUSG00000112581	387
ENSMUSG00000020088	3740
ENSMUSG00000020087	2286
ENSMUSG00000020085	4121
ENSMUSG00000020086	2175
ENSMUSG00000058806	4605
ENSMUSG00000020083	2981
ENSMUSG00000044312	1674
ENSMUSG00000037031	8183
ENSMUSG00000020081	2258
ENSMUSG00000037012	8532
ENSMUSG00000085347	1556
ENSMUSG00000020080	5132
ENSMUSG00000020079	2969
ENSMUSG00000097129	1865
ENSMUSG00000020078	2860
ENSMUSG00000020077	2196
ENSMUSG00000036955	4892
ENSMUSG00000105203	1376
ENSMUSG00000020075	5177
ENSMUSG00000112347	1779
ENSMUSG00000020076	10129
ENSMUSG00000036923	3680
ENSMUSG00000020074	10562
ENSMUSG00000047146	15457
ENSMUSG00000071253	4799
ENSMUSG00000036875	5878
ENSMUSG00000020070	8108
ENSMUSG00000084985	568
ENSMUSG00000020069	3151
ENSMUSG00000020072	2480
ENSMUSG00000087030	538
ENSMUSG00000112129	3928
ENSMUSG00000112374	396
ENSMUSG00000036816	1629
ENSMUSG00000020067	5821
ENSMUSG00000045391	464
ENSMUSG00000020064	8729
ENSMUSG00000096991	2502
ENSMUSG00000020063	5331
ENSMUSG00000085372	583
ENSMUSG00000036764	4476
ENSMUSG00000048185	425
ENSMUSG00000060843	7227
ENSMUSG00000042846	4251
ENSMUSG00000100528	470
ENSMUSG00000112913	1017
ENSMUSG00000100000	767
ENSMUSG00000112210	923
ENSMUSG00000101338	643
ENSMUSG00000112202	2283
ENSMUSG00000112383	1273
ENSMUSG00000112425	662
ENSMUSG00000112514	426
ENSMUSG00000112379	1603
ENSMUSG00000112267	1007
ENSMUSG00000097134	2513
ENSMUSG00000097921	1977
ENSMUSG00000112925	2891
ENSMUSG00000019873	8294
ENSMUSG00000037876	17822
ENSMUSG00000075000	1860
ENSMUSG00000112314	643
ENSMUSG00000112848	661
ENSMUSG00000112726	426
ENSMUSG00000112120	1349
ENSMUSG00000037868	3398
ENSMUSG00000057134	4558
ENSMUSG00000112141	3468
ENSMUSG00000112558	485
ENSMUSG00000112097	350
ENSMUSG00000112619	721
ENSMUSG00000116971	1519
ENSMUSG00000037855	5205
ENSMUSG00000112899	491
ENSMUSG00000037846	5547
ENSMUSG00000086838	667
ENSMUSG00000019947	10060
ENSMUSG00000112275	2231
ENSMUSG00000112157	763
ENSMUSG00000019945	1262
ENSMUSG00000112793	205
ENSMUSG00000060044	5282
ENSMUSG00000112333	369
ENSMUSG00000112331	1718
ENSMUSG00000112083	526
ENSMUSG00000111941	459
ENSMUSG00000019944	6075
ENSMUSG00000090622	2969
ENSMUSG00000112798	580
ENSMUSG00000019942	4934
ENSMUSG00000069601	34838
ENSMUSG00000048701	6385
ENSMUSG00000019933	1180
ENSMUSG00000037762	3869
ENSMUSG00000089835	491
ENSMUSG00000112884	639
ENSMUSG00000043259	8263
ENSMUSG00000037747	9732
ENSMUSG00000112607	691
ENSMUSG00000112752	237
ENSMUSG00000112320	1431
ENSMUSG00000112870	362
ENSMUSG00000112883	464
ENSMUSG00000112125	658
ENSMUSG00000047692	2427
ENSMUSG00000112032	318
ENSMUSG00000014329	7441
ENSMUSG00000112745	1823
ENSMUSG00000090212	691
ENSMUSG00000112366	5404
ENSMUSG00000112189	1306
ENSMUSG00000112028	1078
ENSMUSG00000003923	4438
ENSMUSG00000019927	4371
ENSMUSG00000112813	2107
ENSMUSG00000093732	1527
ENSMUSG00000037710	1084
ENSMUSG00000060733	7093
ENSMUSG00000112108	2143
ENSMUSG00000112416	1255
ENSMUSG00000112126	2142
ENSMUSG00000112414	789
ENSMUSG00000019923	4434
ENSMUSG00000112168	1140
ENSMUSG00000111994	2619
ENSMUSG00000052613	23773
ENSMUSG00000085456	1910
ENSMUSG00000085176	804
ENSMUSG00000009070	3012
ENSMUSG00000040009	3612
ENSMUSG00000020175	6179
ENSMUSG00000009681	8191
ENSMUSG00000033444	13265
ENSMUSG00000020178	3062
ENSMUSG00000033416	8206
ENSMUSG00000033427	6792
ENSMUSG00000020180	3442
ENSMUSG00000046807	4603
ENSMUSG00000006345	3411
ENSMUSG00000006344	5922
ENSMUSG00000006342	3435
ENSMUSG00000020196	12151
ENSMUSG00000001666	773
ENSMUSG00000001665	3842
ENSMUSG00000001663	1528
ENSMUSG00000009093	989
ENSMUSG00000033318	4156
ENSMUSG00000033307	745
ENSMUSG00000009092	1993
ENSMUSG00000000902	7930
ENSMUSG00000000901	2778
ENSMUSG00000049422	1575
ENSMUSG00000050157	1228
ENSMUSG00000000903	859
ENSMUSG00000033255	3128
ENSMUSG00000085662	405
ENSMUSG00000049764	5224
ENSMUSG00000020226	3202
ENSMUSG00000086798	1298
ENSMUSG00000020229	2055
ENSMUSG00000020230	3381
ENSMUSG00000033208	1484
ENSMUSG00000020231	8215
ENSMUSG00000089711	614
ENSMUSG00000001151	12154
ENSMUSG00000101695	1012
ENSMUSG00000117965	204
ENSMUSG00000009114	1705
ENSMUSG00000033126	5701
ENSMUSG00000001150	7197
ENSMUSG00000033105	10787
ENSMUSG00000086241	1237
ENSMUSG00000009115	1332
ENSMUSG00000085468	640
ENSMUSG00000001155	3192
ENSMUSG00000020241	8326
ENSMUSG00000112721	2370
ENSMUSG00000001119	4380
ENSMUSG00000112291	2385
ENSMUSG00000001120	2933
ENSMUSG00000112143	2014
ENSMUSG00000112773	620
ENSMUSG00000074919	1548
ENSMUSG00000001436	4644
ENSMUSG00000001435	7021
ENSMUSG00000078444	708
ENSMUSG00000020260	7878
ENSMUSG00000020262	11272
ENSMUSG00000112818	594
ENSMUSG00000032977	2679
ENSMUSG00000000290	3052
ENSMUSG00000009291	3877
ENSMUSG00000020265	3660
ENSMUSG00000009293	2431
ENSMUSG00000069581	2933
ENSMUSG00000095970	801
ENSMUSG00000112170	693
ENSMUSG00000069584	350
ENSMUSG00000094012	553
ENSMUSG00000094146	363
ENSMUSG00000069583	656
ENSMUSG00000096421	363
ENSMUSG00000112864	843
ENSMUSG00000112380	834
ENSMUSG00000094120	693
ENSMUSG00000095817	693
ENSMUSG00000095593	693
ENSMUSG00000096481	693
ENSMUSG00000095721	711
ENSMUSG00000096131	678
ENSMUSG00000096380	747
ENSMUSG00000094913	877
ENSMUSG00000112600	1290
ENSMUSG00000069582	981
ENSMUSG00000112223	1306
ENSMUSG00000112653	501
ENSMUSG00000071195	930
ENSMUSG00000111915	908
ENSMUSG00000096573	1368
ENSMUSG00000051652	4296
ENSMUSG00000009292	12459
ENSMUSG00000020284	6627
ENSMUSG00000020277	6675
ENSMUSG00000000731	3825
ENSMUSG00000000730	2988
ENSMUSG00000000732	4620
ENSMUSG00000112662	963
ENSMUSG00000053329	2527
ENSMUSG00000032834	3872
ENSMUSG00000000374	8128
ENSMUSG00000112433	1821
ENSMUSG00000001211	7790
ENSMUSG00000112641	1497
ENSMUSG00000061032	3337
ENSMUSG00000005054	603
ENSMUSG00000112652	4560
ENSMUSG00000032788	5397
ENSMUSG00000112224	824
ENSMUSG00000107822	1064
ENSMUSG00000032763	4420
ENSMUSG00000032714	3288
ENSMUSG00000071185	2313
ENSMUSG00000112674	1253
ENSMUSG00000005355	2394
ENSMUSG00000078442	1714
ENSMUSG00000109776	2927
ENSMUSG00000005357	2152
ENSMUSG00000051190	3023
ENSMUSG00000062873	3317
ENSMUSG00000094673	3914
ENSMUSG00000094080	3407
ENSMUSG00000042774	2032
ENSMUSG00000112732	711
ENSMUSG00000046493	4356
ENSMUSG00000063216	2489
ENSMUSG00000060205	1709
ENSMUSG00000060301	5940
ENSMUSG00000091888	2718
ENSMUSG00000055515	3361
ENSMUSG00000091468	5780
ENSMUSG00000112907	2709
ENSMUSG00000091381	4253
ENSMUSG00000052151	1654
ENSMUSG00000042570	4497
ENSMUSG00000020317	1564
ENSMUSG00000045912	6754
ENSMUSG00000020312	5426
ENSMUSG00000111977	1665
ENSMUSG00000035963	1248
ENSMUSG00000020310	1436
ENSMUSG00000020308	1402
ENSMUSG00000020307	1572
ENSMUSG00000054206	1472
ENSMUSG00000023175	1814
ENSMUSG00000020331	3195
ENSMUSG00000020329	4685
ENSMUSG00000020327	2247
ENSMUSG00000035890	1704
ENSMUSG00000020325	2445
ENSMUSG00000020323	2843
ENSMUSG00000035863	5655
ENSMUSG00000112828	661
ENSMUSG00000035852	2848
ENSMUSG00000091994	3591
ENSMUSG00000006498	4740
ENSMUSG00000035835	4357
ENSMUSG00000090860	437
ENSMUSG00000057729	1732
ENSMUSG00000020125	984
ENSMUSG00000061780	922
ENSMUSG00000013833	4663
ENSMUSG00000035781	5584
ENSMUSG00000097854	285
ENSMUSG00000035773	3856
ENSMUSG00000019564	5562
ENSMUSG00000035754	6005
ENSMUSG00000035745	3296
ENSMUSG00000013858	4663
ENSMUSG00000004665	2460
ENSMUSG00000035722	6752
ENSMUSG00000035697	4478
ENSMUSG00000004667	2670
ENSMUSG00000075706	1724
ENSMUSG00000035673	10715
ENSMUSG00000003068	4580
ENSMUSG00000035640	4996
ENSMUSG00000003072	1928
ENSMUSG00000035621	4307
ENSMUSG00000045193	2604
ENSMUSG00000035595	678
ENSMUSG00000003070	2131
ENSMUSG00000020156	10361
ENSMUSG00000020153	1718
ENSMUSG00000020150	1444
ENSMUSG00000069565	2944
ENSMUSG00000087672	462
ENSMUSG00000063457	630
ENSMUSG00000020135	11281
ENSMUSG00000020133	1649
ENSMUSG00000020131	2958
ENSMUSG00000035504	2506
ENSMUSG00000043822	4722
ENSMUSG00000035486	2678
ENSMUSG00000087432	339
ENSMUSG00000085712	953
ENSMUSG00000048696	3266
ENSMUSG00000035478	1987
ENSMUSG00000020163	641
ENSMUSG00000020167	4039
ENSMUSG00000045518	4776
ENSMUSG00000003341	4713
ENSMUSG00000047417	7155
ENSMUSG00000035397	2674
ENSMUSG00000003346	1547
ENSMUSG00000100201	409
ENSMUSG00000113949	2405
ENSMUSG00000113640	1648
ENSMUSG00000035370	4520
ENSMUSG00000003345	4835
ENSMUSG00000003344	3586
ENSMUSG00000020190	3892
ENSMUSG00000003348	3254
ENSMUSG00000055862	2799
ENSMUSG00000020198	8914
ENSMUSG00000061589	8705
ENSMUSG00000075558	367
ENSMUSG00000035278	1725
ENSMUSG00000020211	2658
ENSMUSG00000035262	1670
ENSMUSG00000020216	1333
ENSMUSG00000035242	2558
ENSMUSG00000051067	3559
ENSMUSG00000035215	1601
ENSMUSG00000035206	4705
ENSMUSG00000059406	3812
ENSMUSG00000020219	1371
ENSMUSG00000062075	4286
ENSMUSG00000015312	1589
ENSMUSG00000048240	3786
ENSMUSG00000043670	3035
ENSMUSG00000087114	710
ENSMUSG00000046822	4016
ENSMUSG00000004937	2876
ENSMUSG00000004929	5059
ENSMUSG00000035041	3016
ENSMUSG00000035027	5663
ENSMUSG00000035011	6808
ENSMUSG00000004934	3695
ENSMUSG00000034994	3324
ENSMUSG00000034974	2532
ENSMUSG00000085779	4375
ENSMUSG00000004939	1854
ENSMUSG00000034958	3996
ENSMUSG00000034949	7483
ENSMUSG00000004933	4594
ENSMUSG00000034932	825
ENSMUSG00000004931	2890
ENSMUSG00000034917	3714
ENSMUSG00000034902	5730
ENSMUSG00000090230	783
ENSMUSG00000034889	2840
ENSMUSG00000034881	1919
ENSMUSG00000034872	3521
ENSMUSG00000020232	3149
ENSMUSG00000034854	3971
ENSMUSG00000020234	1751
ENSMUSG00000020235	4488
ENSMUSG00000078440	2048
ENSMUSG00000114004	879
ENSMUSG00000078439	1058
ENSMUSG00000055053	6630
ENSMUSG00000085327	401
ENSMUSG00000034818	6709
ENSMUSG00000084849	697
ENSMUSG00000020238	3465
ENSMUSG00000044199	2386
ENSMUSG00000034792	2135
ENSMUSG00000112350	374
ENSMUSG00000034781	4097
ENSMUSG00000054452	3334
ENSMUSG00000090034	487
ENSMUSG00000034771	6221
ENSMUSG00000034758	3088
ENSMUSG00000074862	3306
ENSMUSG00000034748	2785
ENSMUSG00000054708	8142
ENSMUSG00000096856	4735
ENSMUSG00000096795	2771
ENSMUSG00000094622	4147
ENSMUSG00000094076	4725
ENSMUSG00000112640	2379
ENSMUSG00000096718	4067
ENSMUSG00000061371	3179
ENSMUSG00000112160	2726
ENSMUSG00000078435	2634
ENSMUSG00000112110	1057
ENSMUSG00000062931	2128
ENSMUSG00000044581	15111
ENSMUSG00000073427	6302
ENSMUSG00000094186	658
ENSMUSG00000063320	1197
ENSMUSG00000034674	5374
ENSMUSG00000020251	5773
ENSMUSG00000020246	5485
ENSMUSG00000020248	5068
ENSMUSG00000112286	678
ENSMUSG00000056821	1056
ENSMUSG00000020250	7086
ENSMUSG00000112375	646
ENSMUSG00000109864	1305
ENSMUSG00000034612	5527
ENSMUSG00000090200	686
ENSMUSG00000034591	5349
ENSMUSG00000112134	603
ENSMUSG00000020255	123179
ENSMUSG00000020256	7503
ENSMUSG00000034560	6098
ENSMUSG00000020263	5949
ENSMUSG00000087651	3465
ENSMUSG00000111699	2727
ENSMUSG00000111049	2713
ENSMUSG00000111524	388
ENSMUSG00000111062	779
ENSMUSG00000020032	5625
ENSMUSG00000111583	834
ENSMUSG00000020033	2088
ENSMUSG00000111514	859
ENSMUSG00000046841	3089
ENSMUSG00000097076	1334
ENSMUSG00000020034	3438
ENSMUSG00000097309	3500
ENSMUSG00000034453	5262
ENSMUSG00000020037	4724
ENSMUSG00000035620	5272
ENSMUSG00000050035	3554
ENSMUSG00000060935	4014
ENSMUSG00000049038	1752
ENSMUSG00000020038	3340
ENSMUSG00000111752	4302
ENSMUSG00000020042	10033
ENSMUSG00000111435	3118
ENSMUSG00000112826	3117
ENSMUSG00000001785	2942
ENSMUSG00000035529	4914
ENSMUSG00000085111	2238
ENSMUSG00000001783	2615
ENSMUSG00000050108	2848
ENSMUSG00000097692	1889
ENSMUSG00000001786	6180
ENSMUSG00000059602	12282
ENSMUSG00000112493	559
ENSMUSG00000087256	3321
ENSMUSG00000020044	8144
ENSMUSG00000112586	2209
ENSMUSG00000112666	4227
ENSMUSG00000020048	4032
ENSMUSG00000084899	421
ENSMUSG00000044937	5339
ENSMUSG00000054027	6004
ENSMUSG00000089959	1157
ENSMUSG00000035459	8757
ENSMUSG00000089881	623
ENSMUSG00000089656	220
ENSMUSG00000047129	1550
ENSMUSG00000112213	1168
ENSMUSG00000020052	2481
ENSMUSG00000020051	2201
ENSMUSG00000058934	2607
ENSMUSG00000020053	9904
ENSMUSG00000112183	950
ENSMUSG00000035383	749
ENSMUSG00000035365	3594
ENSMUSG00000112406	1537
ENSMUSG00000035351	3328
ENSMUSG00000020056	4536
ENSMUSG00000020057	3045
ENSMUSG00000035311	5883
ENSMUSG00000087429	480
ENSMUSG00000060002	8324
ENSMUSG00000020059	1264
ENSMUSG00000020061	4527
ENSMUSG00000004359	3841
ENSMUSG00000060904	2369
ENSMUSG00000004356	10199
ENSMUSG00000020062	5331
ENSMUSG00000035189	7265
ENSMUSG00000074802	7032
ENSMUSG00000047638	2303
ENSMUSG00000019935	4720
ENSMUSG00000069539	10099
ENSMUSG00000097383	3027
ENSMUSG00000019948	1983
ENSMUSG00000019951	9235
ENSMUSG00000058589	14501
ENSMUSG00000112153	2728
ENSMUSG00000019979	9028
ENSMUSG00000019975	4933
ENSMUSG00000061904	5550
ENSMUSG00000019961	10998
ENSMUSG00000111544	1669
ENSMUSG00000111525	494
ENSMUSG00000111657	3471
ENSMUSG00000112117	7423
ENSMUSG00000098040	1604
ENSMUSG00000110794	1075
ENSMUSG00000111470	2572
ENSMUSG00000019988	4091
ENSMUSG00000020014	14645
ENSMUSG00000111013	1076
ENSMUSG00000020015	6102
ENSMUSG00000008398	4550
ENSMUSG00000111531	585
ENSMUSG00000110647	1692
ENSMUSG00000015889	6102
ENSMUSG00000020017	5549
ENSMUSG00000015890	2421
ENSMUSG00000036168	4305
ENSMUSG00000020018	861
ENSMUSG00000097407	1859
ENSMUSG00000111366	953
ENSMUSG00000020019	3741
ENSMUSG00000085723	908
ENSMUSG00000086891	876
ENSMUSG00000020020	4032
ENSMUSG00000036112	7654
ENSMUSG00000097689	2075
ENSMUSG00000036099	20631
ENSMUSG00000020021	8241
ENSMUSG00000005897	4607
ENSMUSG00000020022	1569
ENSMUSG00000053420	771
ENSMUSG00000020023	7153
ENSMUSG00000085409	338
ENSMUSG00000086269	2912
ENSMUSG00000112477	1029
ENSMUSG00000097164	6566
ENSMUSG00000020024	7267
ENSMUSG00000112669	450
ENSMUSG00000074785	8349
ENSMUSG00000112277	620
ENSMUSG00000112481	1982
ENSMUSG00000112501	748
ENSMUSG00000045867	4759
ENSMUSG00000112593	1056
ENSMUSG00000100550	4487
ENSMUSG00000020027	9531
ENSMUSG00000097766	1182
ENSMUSG00000112261	660
ENSMUSG00000062981	3682
ENSMUSG00000074781	4221
ENSMUSG00000020029	3210
ENSMUSG00000112439	1676
ENSMUSG00000112538	661
ENSMUSG00000074780	454
ENSMUSG00000112519	706
ENSMUSG00000112289	1000
ENSMUSG00000112188	908
ENSMUSG00000101517	3302
ENSMUSG00000112771	1334
ENSMUSG00000112599	1228
ENSMUSG00000110353	1777
ENSMUSG00000112400	858
ENSMUSG00000036499	9592
ENSMUSG00000096486	312
ENSMUSG00000112762	1805
ENSMUSG00000112234	1425
ENSMUSG00000112290	517
ENSMUSG00000112749	580
ENSMUSG00000112264	2031
ENSMUSG00000112354	1637
ENSMUSG00000036478	5276
ENSMUSG00000111912	3474
ENSMUSG00000112488	660
ENSMUSG00000111924	1015
ENSMUSG00000019929	5838
ENSMUSG00000036446	2448
ENSMUSG00000112484	1465
ENSMUSG00000019932	2280
ENSMUSG00000019936	2561
ENSMUSG00000074776	1633
ENSMUSG00000047025	1865
ENSMUSG00000112497	805
ENSMUSG00000079183	1882
ENSMUSG00000112896	558
ENSMUSG00000112874	2619
ENSMUSG00000112647	2591
ENSMUSG00000019943	15218
ENSMUSG00000112346	2290
ENSMUSG00000019952	4190
ENSMUSG00000090035	5089
ENSMUSG00000055108	1159
ENSMUSG00000089994	2635
ENSMUSG00000112805	2312
ENSMUSG00000112902	468
ENSMUSG00000111923	2505
ENSMUSG00000019960	3132
ENSMUSG00000112384	1406
ENSMUSG00000112544	939
ENSMUSG00000044633	6835
ENSMUSG00000112082	628
ENSMUSG00000112265	809
ENSMUSG00000111962	2095
ENSMUSG00000112810	243
ENSMUSG00000113032	6046
ENSMUSG00000046934	1953
ENSMUSG00000112304	1642
ENSMUSG00000019966	5911
ENSMUSG00000112831	675
ENSMUSG00000094314	914
ENSMUSG00000091101	927
ENSMUSG00000112931	910
ENSMUSG00000112856	910
ENSMUSG00000096744	910
ENSMUSG00000112485	611
ENSMUSG00000096640	914
ENSMUSG00000036676	8939
ENSMUSG00000019971	11617
ENSMUSG00000046567	6275
ENSMUSG00000112000	1860
ENSMUSG00000056912	2353
ENSMUSG00000112104	1625
ENSMUSG00000019888	10691
ENSMUSG00000112342	2282
ENSMUSG00000111990	2132
ENSMUSG00000112073	275
ENSMUSG00000019890	1248
ENSMUSG00000044921	7326
ENSMUSG00000112845	968
ENSMUSG00000036602	5756
ENSMUSG00000090638	704
ENSMUSG00000019892	6449
ENSMUSG00000019894	7752
ENSMUSG00000112636	537
ENSMUSG00000112319	2287
ENSMUSG00000112554	456
ENSMUSG00000112281	818
ENSMUSG00000091779	1427
ENSMUSG00000097427	1291
ENSMUSG00000097878	1291
ENSMUSG00000097550	1291
ENSMUSG00000094144	1291
ENSMUSG00000095022	1291
ENSMUSG00000090854	1303
ENSMUSG00000036019	7779
ENSMUSG00000085282	3365
ENSMUSG00000036009	2688
ENSMUSG00000019897	4314
ENSMUSG00000053825	10903
ENSMUSG00000112201	1846
ENSMUSG00000035948	7196
ENSMUSG00000112466	5188
ENSMUSG00000019906	3311
ENSMUSG00000000435	2083
ENSMUSG00000035923	1263
ENSMUSG00000035916	7499
ENSMUSG00000091455	8763
ENSMUSG00000112910	2365
ENSMUSG00000019907	8020
ENSMUSG00000035873	1745
ENSMUSG00000112532	3907
ENSMUSG00000035864	8338
ENSMUSG00000112039	1397
ENSMUSG00000020181	16536
ENSMUSG00000112398	1451
ENSMUSG00000020185	9009
ENSMUSG00000101801	1476
ENSMUSG00000020186	2171
ENSMUSG00000035798	7048
ENSMUSG00000020189	9600
ENSMUSG00000035759	3049
ENSMUSG00000112246	1153
